name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ho Chi Minh,2024-12-23,31,20,25.8,33.3,20,26.8,19.4,68.8,0,0,0,,0,0,24.5,13.3,347,1009.1,59.2,10.3,231.1,19.9,8,10,2024-12-23T06:07:38,2024-12-23T17:37:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2024-12-24,30.6,24.6,27.4,32.9,24.6,28.4,20,64.9,0,0,0,rain,0,0,37.1,21.2,13.7,1009.6,82.6,10.3,106.4,9.3,4,10,2024-12-24T06:08:07,2024-12-24T17:37:43,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2024-12-25,32.6,25,27.9,35.3,25,29.2,19.6,61.1,1.3,100,20.83,rain,0,0,38.2,21.6,17,1010.2,67,10.3,134,11.7,6,10,2024-12-25T06:08:35,2024-12-25T17:38:15,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2024-12-26,32.4,25,28.5,37,25,31,22.4,70.1,0.4,100,8.33,rain,0,0,41.4,17.5,88.6,1011.5,70.8,10.3,189,16.3,7,10,2024-12-26T06:09:03,2024-12-26T17:38:46,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2024-12-27,31.4,23.4,27.1,37.1,23.4,29.4,24.1,84.3,19,100,4.17,rain,0,0,31,22.2,325.4,1012.2,70.9,8.7,147.5,12.6,6,30,2024-12-27T06:09:31,2024-12-27T17:39:18,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2024-12-28,32,24.1,27.1,37.2,24.1,28.9,23.8,83.2,5.6,100,33.33,rain,0,0,29.2,13.1,281,1012.2,44.7,7.9,188.7,16.3,8,10,2024-12-28T06:09:57,2024-12-28T17:39:50,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2024-12-29,32,23,27.3,34.1,23,28.5,20.8,69,14,100,4.17,rain,0,0,23,18.9,43.4,1011.7,62.9,10.3,199.2,17.3,7,10,2024-12-29T06:10:24,2024-12-29T17:40:22,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2024-12-30,31.6,22,26.7,34.8,22,28.1,20.7,70.5,0,0,0,,0,0,19.8,13.4,298.7,1011.5,50.6,10.3,211.1,18.3,8,10,2024-12-30T06:10:49,2024-12-30T17:40:54,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2024-12-31,31,25,27.7,35.4,25,29.4,22.4,74.2,0,0,0,,0,0,24.5,14,55.3,1010.6,63.5,8.6,199.2,17.2,8,10,2024-12-31T06:11:14,2024-12-31T17:41:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-01,31,24,27.2,34.5,24,28.9,21.4,71,0,0,0,rain,0,0,17.3,11.2,6,1009.3,76.2,10.2,133.2,11.6,5,10,2025-01-01T06:11:38,2025-01-01T17:42:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-02,31,25,27.5,35.5,25,29.8,22.4,73.9,6.3,100,8.33,rain,0,0,20.5,13.7,308,1009.4,72,10,170.5,14.6,7,10,2025-01-02T06:12:02,2025-01-02T17:42:32,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-03,32,25,28.5,35.8,25,30.6,21.6,67.2,0.1,100,4.17,rain,0,0,29.9,18.4,36,1009.6,81.1,10,163.2,14.1,7,10,2025-01-03T06:12:25,2025-01-03T17:43:05,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-04,32,23,27.6,34.9,23,29.3,20.5,65.9,0.3,100,12.5,rain,0,0,19.1,13,9,1009.8,77.8,10.3,190.7,16.6,8,10,2025-01-04T06:12:47,2025-01-04T17:43:38,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-05,32,23,27.4,34.5,23,28.7,20.5,67.4,0,0,0,rain,0,0,19.4,14.8,340.7,1010.9,55,9.7,218.5,19,8,10,2025-01-05T06:13:08,2025-01-05T17:44:11,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-06,31,22,27,33.7,22,28,21.4,72.5,0.2,100,8.33,rain,0,0,16.2,13,260.4,1010.6,53.5,8.9,190.1,16.4,7,10,2025-01-06T06:13:28,2025-01-06T17:44:43,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-07,33,22,26.8,36.1,22,28.3,21.4,73.6,0,0,0,rain,0,0,20.9,16.6,186.2,1010.9,30,8.3,211.3,18.2,8,10,2025-01-07T06:13:48,2025-01-07T17:45:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-08,32,23,26.9,34.9,23,28.2,21.9,75.8,0,0,0,,0,0,21.2,16.6,126.4,1010.9,46.4,8.4,201,17.5,7,10,2025-01-08T06:14:07,2025-01-08T17:45:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-09,32,23,26.8,33.5,23,27.6,20.3,69.4,0,0,0,,0,0,17.3,14.8,297.9,1011.7,57,9.3,200.2,17.3,8,10,2025-01-09T06:14:24,2025-01-09T17:46:21,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-10,33,25,27.9,34.7,25,29.2,20.8,66.5,0,0,0,,0,0,21.2,14.8,41.1,1012.8,67.5,9.6,217.8,18.9,8,10,2025-01-10T06:14:41,2025-01-10T17:46:53,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-11,33,22,26.6,34,22,27,16.8,56,0,0,0,,0,0,23,21.2,20.2,1013.6,74,10.3,230.1,19.9,8,10,2025-01-11T06:14:57,2025-01-11T17:47:25,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-12,32,22,26,32.4,22,26.2,16.1,55.6,0,0,0,,0,0,38.9,18.4,23.5,1013.1,69.8,10.3,227.6,19.7,8,10,2025-01-12T06:15:12,2025-01-12T17:47:57,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-13,31,19,24.7,31.8,19,24.9,16.2,59.9,0,0,0,,0,0,18,16.6,293.5,1012.1,67.2,10.3,225.3,19.4,9,10,2025-01-13T06:15:27,2025-01-13T17:48:28,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-14,32,21,25.4,34.9,21,26.2,21,78,0.4,100,4.17,rain,0,0,26.3,18.9,9.7,1011.8,43,8.1,168.5,14.4,8,10,2025-01-14T06:15:40,2025-01-14T17:48:59,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-15,33.1,24,27.9,38.1,24,30.4,23.4,78.1,0.1,100,4.17,rain,0,0,38.2,18.4,36.6,1011.4,46.5,8.7,194,16.8,8,10,2025-01-15T06:15:52,2025-01-15T17:49:30,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-16,34,24,28.3,36.5,24,29.7,20.5,64.3,0.2,100,8.33,rain,0,0,23.8,21.2,48.6,1011.8,61.9,10.3,194.9,16.9,7,10,2025-01-16T06:16:03,2025-01-16T17:50:01,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-17,32,22,26.7,32.9,22,27.4,18.3,61.1,0,0,0,,0,0,29.5,16.6,74.4,1011,85.6,10.3,247.4,21.3,9,10,2025-01-17T06:16:13,2025-01-17T17:50:31,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-18,32,22,26.8,34.1,22,27.8,19.3,64.7,0,0,0,,0,0,16.2,13,336.2,1010.4,56,10.3,222.2,19.4,9,10,2025-01-18T06:16:23,2025-01-18T17:51:00,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-19,33,23,27.5,37,23,29.2,22.7,76.5,0,0,0,,0,0,19.1,16.6,240.1,1009.4,57.3,8.1,219.3,18.9,9,10,2025-01-19T06:16:31,2025-01-19T17:51:30,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-20,31,23.9,27.1,33,23.9,28.2,21,70.3,0,0,0,,0,0,22.3,14.8,164,1009.3,65.2,10.3,213.1,18.5,8,10,2025-01-20T06:16:38,2025-01-20T17:51:59,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-21,31,22,26.5,32.4,22,27.3,20.5,71.2,0,0,0,,0,0,18,18.4,134.4,1010.1,54.9,9,229.4,19.9,9,10,2025-01-21T06:16:44,2025-01-21T17:52:27,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-22,32,22.9,26.8,34.1,22.9,27.6,20,67.5,0,0,0,,0,0,22,17.7,145.1,1010.2,63.3,10.2,239.8,20.7,9,10,2025-01-22T06:16:49,2025-01-22T17:52:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-23,31,24,27.4,34.1,24,29.3,21.9,72.4,0,0,0,,0,0,22.3,11.2,171.1,1010.4,68,8.9,205.6,17.9,8,10,2025-01-23T06:16:53,2025-01-23T17:53:22,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-24,34,24,27.8,36.5,24,29.3,22,72.7,0,0,0,,0,0,28.1,25.9,127.3,1009,51.2,8.2,232.4,20.1,9,10,2025-01-24T06:16:56,2025-01-24T17:53:49,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-25,32.8,24,28.1,36.8,24,30.1,21.9,70.1,0,0,0,,0,0,24.5,14.8,140.3,1009,56,10.3,237.4,20.6,9,10,2025-01-25T06:16:58,2025-01-25T17:54:16,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-26,32,24.9,27.7,36.5,24.9,29.4,21.9,71.6,0.4,100,12.5,rain,0,0,28.1,18.4,108.7,1009.3,54.2,10.2,222.4,19.3,8,10,2025-01-26T06:16:59,2025-01-26T17:54:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-27,31.8,23,26.4,32.3,23,27,18.8,63.8,0,0,0,,0,0,25.2,14.8,77.5,1009.8,68.1,10.3,243.4,21.1,9,10,2025-01-27T06:16:59,2025-01-27T17:55:07,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-28,30,21,25.7,31.9,21,26.4,18.7,65.9,0,0,0,,0,0,22,13.7,267.5,1012.5,53.5,10.3,250.8,21.8,9,10,2025-01-28T06:16:57,2025-01-28T17:55:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-29,30,19.9,24.5,30.4,19.9,24.7,17.1,64.1,0,0,0,,0,0,19.8,14.8,326.3,1013.8,79.7,10.3,257.6,22.2,9,10,2025-01-29T06:16:55,2025-01-29T17:55:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-30,30,20,24.7,30.4,20,24.8,17.1,64.7,0,0,0,,0,0,20.5,18.4,263.4,1011.4,89.2,10.3,193.1,16.9,7,10,2025-01-30T06:16:52,2025-01-30T17:56:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-01-31,33,20,26.5,33.5,20,26.9,18.6,64.8,0,0,0,,0,0,21.2,13,296.5,1009.8,80.5,10.2,214.4,18.5,8,10,2025-01-31T06:16:47,2025-01-31T17:56:42,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-01,33,23,27.1,34,23,27.9,20.9,70.9,0,0,0,,0,0,23.8,20.5,176.3,1008.9,74.6,10.3,253.7,22,9,10,2025-02-01T06:16:42,2025-02-01T17:57:04,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-02,34,22,27.3,35.8,22,28.5,20.7,69.6,0,0,0,,0,0,25.9,18.4,153.7,1008.9,58.7,10.3,249.3,21.6,9,10,2025-02-02T06:16:36,2025-02-02T17:57:26,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-03,33,24.9,28.1,36.1,24.9,29.7,21.4,68.4,0,0,0,,0,0,25.2,13.4,152.6,1009.4,43.7,10.3,242.4,20.9,9,10,2025-02-03T06:16:28,2025-02-03T17:57:47,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-04,33,23,27.6,36.1,23,28.6,19.6,62.5,0,0,0,,0,0,24.1,22.3,295,1010.3,39.6,10.3,266.2,23.1,9,10,2025-02-04T06:16:20,2025-02-04T17:58:08,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-05,33,22,26.9,34,22,27.7,19.3,64.3,0,0,0,,0,0,28.4,22.3,151.4,1010,49.3,10.3,263.1,22.8,9,10,2025-02-05T06:16:10,2025-02-05T17:58:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-06,33,21,26.8,34.3,21,27.4,19.9,68.4,0,0,0,,0,0,25.9,20.5,134.3,1009.8,29.4,9.5,264.7,22.8,9,10,2025-02-06T06:16:00,2025-02-06T17:58:47,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-07,33,22,27.1,33.5,22,27.8,19.5,65.8,0,0,0,,0,0,22.3,13,289,1010.3,65.2,10.1,260.1,22.3,9,10,2025-02-07T06:15:48,2025-02-07T17:59:05,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-08,33,22,27.3,34.6,22,28,19.5,64,0,0,0,,0,0,27,20.9,251.9,1010.3,66.6,10.1,263.2,22.9,9,10,2025-02-08T06:15:36,2025-02-08T17:59:23,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-09,32,21,26.7,32.7,21,27.3,17.4,57.4,0,0,0,,0,0,22.7,18.4,54.2,1010.7,68.6,10.3,213,18.3,8,10,2025-02-09T06:15:22,2025-02-09T17:59:40,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-10,32,23,27.1,33.5,23,27.8,18.3,60,0.1,100,4.17,rain,0,0,22.7,14.8,29,1010.9,88,10.2,218,18.8,8,10,2025-02-10T06:15:08,2025-02-10T17:59:57,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-11,32,24,27.7,34.9,24,29.6,21.7,71,0.2,100,8.33,rain,0,0,20.5,15,219.6,1010.8,69.9,10,177.9,15.4,7,10,2025-02-11T06:14:53,2025-02-11T18:00:13,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-12,33,23.5,27.8,38.1,23.5,30.6,23.8,80.3,26.3,100,4.17,rain,0,0,23.8,18.4,201.9,1010.7,68.1,9.6,211.4,18.3,7,10,2025-02-12T06:14:37,2025-02-12T18:00:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-13,31,24.9,27,36.5,24.9,29.5,24.4,86.6,119.9,100,4.17,rain,0,0,26.3,14.4,160.4,1011.2,73.8,9.2,206,18,8,10,2025-02-13T06:14:19,2025-02-13T18:00:43,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-14,31,25.1,27.8,36.5,25.1,30.7,24.1,81.2,1.3,100,33.33,rain,0,0,21.2,13.4,196.5,1010.4,77.3,9,197,17.1,7,10,2025-02-14T06:14:01,2025-02-14T18:00:57,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-15,31.9,26,28,37.9,26,31.4,24.4,81.5,1.4,100,29.17,rain,0,0,29.5,22.3,178,1009.5,65.5,9,218.6,18.9,8,10,2025-02-15T06:13:43,2025-02-15T18:01:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-16,33,25,28.5,38.1,25,31.1,22.9,72.7,0.4,100,12.5,rain,0,0,26.6,22.3,118.6,1010.3,46.7,9.7,236.2,20.4,9,10,2025-02-16T06:13:23,2025-02-16T18:01:23,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-17,33,24.1,28.8,36.7,24.1,30.9,21.5,66,0.1,100,4.17,rain,0,0,20.2,16.6,144.6,1011.5,54.1,10.3,244.9,21.2,9,10,2025-02-17T06:13:02,2025-02-17T18:01:36,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-18,33,25,28.6,38.1,25,31.3,22.5,70.2,0.3,100,12.5,rain,0,0,18.4,18.4,175.6,1011.5,64.8,10.1,230.9,19.8,8,10,2025-02-18T06:12:41,2025-02-18T18:01:47,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-19,31,24,27,35.5,24,28.6,22.8,78.8,1.7,100,8.33,rain,0,0,29.5,22.3,44.8,1011.4,50.6,9.2,233.6,20.3,9,10,2025-02-19T06:12:19,2025-02-19T18:01:59,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-20,33,24,28.1,37,24,30.2,22.4,72.8,0.2,100,8.33,rain,0,0,25.2,20.5,131.2,1011.1,44.8,8.9,250.3,21.6,9,10,2025-02-20T06:11:56,2025-02-20T18:02:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-21,33,25,28.2,37,25,30,21.9,69.9,3.5,100,4.17,rain,0,0,27.7,17,99.6,1012,80,10.3,230,19.9,9,10,2025-02-21T06:11:32,2025-02-21T18:02:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-22,31,24,27.1,35.5,24,29.4,23.2,79.6,2.2,100,12.5,rain,0,0,28.1,13.7,101.1,1012.1,62.9,8.6,158.1,13.7,6,10,2025-02-22T06:11:08,2025-02-22T18:02:28,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-23,31,25.9,28.1,35.5,25.9,30.5,22.9,74.3,0.1,100,4.17,rain,0,0,53.6,24.1,79.5,1013,81.8,10.2,187.1,16.3,8,30,2025-02-23T06:10:43,2025-02-23T18:02:37,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-24,34,25,29.2,37.3,25,31.4,21.9,66.7,0,0,0,,0,0,52.2,27.7,90.9,1013.5,75.5,10.1,172.2,14.8,7,10,2025-02-24T06:10:17,2025-02-24T18:02:46,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-25,32,24,28.4,35.8,24,30.3,21.4,66.8,0.1,100,4.17,rain,0,0,37.4,16.6,85.7,1014.4,75.5,10.3,259.3,22.4,9,10,2025-02-25T06:09:50,2025-02-25T18:02:54,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-26,34,25.9,29.5,36.1,25.9,31.6,21,61.5,0.2,100,8.33,rain,0,0,36.4,14.8,89.3,1014,70.6,10.3,223.2,19.3,9,10,2025-02-26T06:09:23,2025-02-26T18:03:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-02-27,34,25,29,36.9,25,30.8,21,63.2,0,0,0,,0,0,25.6,20.5,118.6,1011.7,44.5,10.9,267.9,23,10,10,2025-02-27T06:08:55,2025-02-27T18:03:08,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
Ho Chi Minh,2025-02-28,35,25,29.3,39.5,25,31.4,20.8,61,0,0,0,,0,0,25.9,18.4,125.2,1011.3,41.3,10.2,256.4,22.3,9,10,2025-02-28T06:08:27,2025-02-28T18:03:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-01,35,24.9,28.8,38.5,24.9,30.7,20.9,63.4,0,0,0,,0,0,30.2,22.9,143.2,1010.2,61.4,10.9,250.5,21.5,10,10,2025-03-01T06:07:58,2025-03-01T18:03:20,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
Ho Chi Minh,2025-03-02,33,25.9,28.7,35.9,25.9,30.2,20.8,63.3,0,0,0,,0,0,29.2,22.3,136.2,1009.1,62.1,10.3,268,23.3,9,10,2025-03-02T06:07:28,2025-03-02T18:03:26,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-03,35,25,29.2,39.3,25,31.8,22.5,68.8,0,0,0,,0,0,30.2,21.2,143.9,1008.4,49.9,10.3,289,25,10,10,2025-03-03T06:06:58,2025-03-03T18:03:31,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-04,33,25.9,28.8,38.1,25.9,31.7,23.3,73.7,0,0,0,,0,0,25.9,20.5,153.7,1008.2,43.9,10.3,258.7,22.3,9,10,2025-03-04T06:06:27,2025-03-04T18:03:35,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-05,34,26,29.1,39.3,26,32.6,23.6,73.7,0,0,0,,0,0,24.1,20.5,158.7,1007.8,64,10.3,239.7,20.9,9,10,2025-03-05T06:05:56,2025-03-05T18:03:40,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-06,34,26.9,29.5,39.3,29.9,33.5,23.5,71.3,0,0,0,,0,0,34.9,20.5,146.4,1009.3,53.9,10.3,271.8,23.7,9,10,2025-03-06T06:05:25,2025-03-06T18:03:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-07,34.9,26,29.9,39.5,26,33.5,23.1,68,0.1,100,4.17,rain,0,0,44.6,25.9,125.5,1008.9,55.4,10.2,252,21.7,8,10,2025-03-07T06:04:53,2025-03-07T18:03:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-08,34.8,26,29.8,39.4,26,33.1,22.6,66.5,1,100,16.67,rain,0,0,24.1,20.5,108.3,1009.8,66.8,10.3,243.2,20.9,9,10,2025-03-08T06:04:20,2025-03-08T18:03:50,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-09,33.8,26,29.5,37.2,26,31.7,21.2,62,0.1,100,4.17,rain,0,0,31.3,22.3,63.2,1011.2,79.5,10.3,136.1,11.8,7,10,2025-03-09T06:03:47,2025-03-09T18:03:53,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-10,35.7,26,29.8,40.4,26,32.7,22.4,65.7,0.2,100,4.17,rain,0,0,49.3,20.5,89,1011.3,67.1,10.2,258.9,22.4,9,10,2025-03-10T06:03:14,2025-03-10T18:03:56,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
Ho Chi Minh,2025-03-11,35,26,29.4,39.5,26,32.6,23.2,70.7,0,0,0,,0,0,34.2,22.3,115.9,1010.2,38.8,9.5,261.2,22.6,9,10,2025-03-11T06:02:41,2025-03-11T18:03:58,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
